state,district,district_label,district_id,incumbent,incumbent_party,pres_source,pres_dem_votes,pres_rep_votes,pres_total_votes,pres_dem_share,pres_rep_share,pres_dem_margin,pres_2020_dem_votes,pres_2020_rep_votes,pres_2020_total_votes,pres_2020_dem_margin,pres_two_party_total,pres_two_party_dem_margin,pres_winner_party,pres_winner,cong_dem_votes,cong_rep_votes,cong_total_votes,cong_winner_party,cong_winner_candidate,cong_winner_votes,cong_two_party_total,cong_two_party_dem_margin,cong_dem_margin,cong_two_party_winner_party,cong_winner,state_name,redistricted_for_story,valid_pres_cong_data,split_ticket_category,split_ticket,dem_won_harris_lost,gop_won_trump_lost,house_source,presidential_source
TX,32,32,TX-32,Julie Johnson,D,The Downballot presidential CD results,145115,88312,239154,0.6067847495755873,0.3692683375565535,0.23751641201903373,172823.26652111212,86039.83655649361,263238.9110424537,0.3296755393074186,233427,0.24334374344013332,D,Harris,140536,85941,232464,D,JULIE JOHNSON,140536,226477,0.2410620062964451,0.23485356872461974,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,33,33,TX-33,Marc Veasey,D,The Downballot presidential CD results,113651,55269,172887,0.6573715779671114,0.3196827985909872,0.33768877937612424,139290.23215388285,45684.91243987229,187606.35064250403,0.4989453682854347,168920,0.34561922803694056,D,Harris,114289,51864,166153,D,MARC A. VEASEY,114289,166153,0.3757079318459492,0.3757079318459492,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,34,34,TX-34,Vicente Gonzalez,D,The Downballot presidential CD results,96992,106061,204684,0.47386214848253894,0.5181694709894276,-0.044307322506888625,116856.43392680903,85152.6657337713,203935.05208137317,0.15546012257072633,203053,-0.04466321600764332,R,Trump,102780,97603,200383,D,VICENTE GONZALEZ,102780,200383,0.025835524969683058,0.025835524969683058,D,Democrat,Texas,TRUE,TRUE,Dem won Trump-won district,TRUE,TRUE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,35,35,TX-35,Greg Casar,D,The Downballot presidential CD results,176223,86466,266780,0.6605555139065897,0.3241097533548242,0.3364457605517655,187900.36207074008,69342.25861766851,262091.999049794,0.4523530053679628,262689,0.3416854150725763,D,Harris,170509,82610,253119,D,GREG CASAR,170509,253119,0.3472635400740363,0.3472635400740363,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,36,36,TX-36,Brian Babin,R,The Downballot presidential CD results,94164,205607,302998,0.31077432854342274,0.6785754361414927,-0.36780110759807,102316.13075413276,198540.40420849595,304671.87244675297,-0.3158291990711422,299771,-0.37176044380543816,R,Trump,91009,206009,297018,R,BRIAN BABIN,206009,297018,-0.38718192163437903,-0.38718192163437903,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,37,37,TX-37,Lloyd Doggett,D,The Downballot presidential CD results,259547,85851,352071,0.737200735079004,0.24384570157723867,0.4933550335017653,289225.65293952567,86849.4824191102,383153.5271984261,0.5281855865980576,345398,0.5028865251101627,D,Harris,252980,80366,340857,D,LLOYD DOGGETT,252980,333346,0.5178223227517355,0.5064117797199412,D,Democrat,Texas,TRUE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
TX,38,38,TX-38,Wesley Hunt,R,The Downballot presidential CD results,134998,207050,348158,0.3877492402874557,0.5947012563261508,-0.20695201603869506,143907.1383713721,208722.3099349781,357580.26557063067,-0.18126048276230572,342048,-0.2106487978295444,R,Trump,127640,215030,342764,R,WESLEY HUNT,215030,342670,-0.25502670207488254,-0.25495676325401734,R,Republican,Texas,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
UT,1,1,UT-1,Blake Moore,R,The Downballot presidential CD results,144821,220212,376167,0.38499124059260914,0.5854102034468733,-0.2004189628542642,142221.0644835242,216684.57100675793,374776.0569980248,-0.19868800349651522,365033,-0.20653201217424177,R,Trump,117319,230975,365895,R,BLAKE D. MOORE,230975,348294,-0.3263220153089057,-0.3106246327498326,R,Republican,Utah,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
UT,2,2,UT-2,Celeste Maloy,R,The Downballot presidential CD results,140188,214061,363526,0.3856340399311191,0.5888464649020978,-0.2032124249709787,143193.51362690487,205210.2452992835,362061.4933922421,-0.17128784144187437,354249,-0.20853411018803159,R,Trump,121114,205234,353838,R,CELESTE MALOY,205234,326348,-0.25776165320455463,-0.23773591304495278,R,Republican,Utah,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
UT,3,3,UT-3,Mike Kennedy,R,The Downballot presidential CD results,146138,218601,375190,0.38950398464777847,0.582640795330366,-0.19313681068258748,149657.6360736215,224849.35389475807,391104.5673040198,-0.19225476792421936,364739,-0.19867083037459662,R,Trump,122780,242496,365276,R,MIKE KENNEDY,242496,365276,-0.3277412148621864,-0.3277412148621864,R,Republican,Utah,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
UT,4,4,UT-4,Burgess Owens,R,The Downballot presidential CD results,131419,230945,373068,0.35226553872216326,0.6190426410198677,-0.26677710229770446,125209.78581594939,218395.8297992005,359734.88230571337,-0.2590408897407364,362364,-0.2746575266858739,R,Trump,109838,230627,363668,R,BURGESS OWENS,230627,340465,-0.3547765555930859,-0.3321408537457241,R,Republican,Utah,TRUE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,1,1,VA-1,Rob Wittman,R,The Downballot presidential CD results,227038,250959,484061,0.4690276638688099,0.5184449893711743,-0.04941732550236444,215573.84338531987,244413.42047862278,466891.58924728376,-0.061769322381235614,477997,-0.0500442471396264,R,Trump,208445,269657,478906,R,ROBERT J. WITTMAN,269657,478102,-0.12803125692843786,-0.12781631468388369,R,Republican,Virginia,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,2,2,VA-2,Jen Kiggans,R,The Downballot presidential CD results,203279,204307,412555,0.49273187817381925,0.4952236671474107,-0.0024917889735914245,201895.69168185827,194172.57472424564,402884.3679277146,0.019169562217907388,407586,-0.0025221671009308467,R,Trump,191666,207368,408702,R,JENNIFER A. KIGGANS,207368,399034,-0.0393500303232306,-0.03841919051044526,R,Republican,Virginia,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,3,3,VA-3,Bobby Scott,D,The Downballot presidential CD results,213026,102168,319745,0.6662371577350701,0.3195296251700574,0.3467075325650127,230576.24439339736,101133.58809714855,337411.37486060656,0.38363453617924104,315194,0.351713547846723,D,Harris,219926,93801,314397,D,"ROBERT C. \""BOBBY\"" SCOTT",219926,313727,0.40202150277151794,0.4011647693839318,D,Democrat,Virginia,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,4,4,VA-4,Jennifer McClellan,D,The Downballot presidential CD results,251005,125941,382432,0.6563389046941679,0.3293160614174546,0.32702284327671327,260886.47276497676,122375.41090361413,388139.92075412784,0.356858582318061,376946,0.3317822712006494,D,Harris,252885,121814,375508,D,JENNIFER L. MCCLELLAN,252885,374699,0.34980344222962967,0.34904982050981603,D,Democrat,Virginia,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,5,5,VA-5,John McGuire,R,The Downballot presidential CD results,191726,246040,442168,0.43360442184870907,0.5564400861211123,-0.12283566427240322,194989.11253552954,230682.0458124345,431686.41361421807,-0.08268254953421439,437766,-0.12407085063709836,R,Trump,184229,249564,435839,R,JOHN J. MCGUIRE III,249564,433793,-0.1506133109570694,-0.14990627272915,R,Republican,Virginia,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,6,6,VA-6,Ben Cline,R,The Downballot presidential CD results,154344,252669,411692,0.37490162548701456,0.6137330820127668,-0.23883145652575222,133543.29220638616,208274.46716002596,347395.2402277129,-0.21511859202404304,407013,-0.24157705036448468,R,Trump,141612,256933,407035,R,BEN CLINE,256933,398545,-0.2893550289176881,-0.2833196162492169,R,Republican,Virginia,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,7,7,VA-7,Eugene Vindman,D,The Downballot presidential CD results,203204,191696,402228,0.5051960579571785,0.4765854192149726,0.028610638742205874,204950.90882286942,178471.88164125307,389585.48423366324,0.0679671811533279,394900,0.02914155482400608,D,Harris,203336,192847,397299,D,EUGENE S. VINDMAN,203336,396183,0.026475139014041492,0.02640077120757918,D,Democrat,Virginia,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,8,8,VA-8,Don Beyer,D,The Downballot presidential CD results,285003,92724,386512,0.7373716728070538,0.2398994080390777,0.4974722647679761,305118.4446053085,84141.91115553302,394439.4190881414,0.5602293349904668,377727,0.5090422447958446,D,Harris,274593,94676,383915,D,"DONALD S. BEYER, JR.",274593,369269,0.48722476026961375,0.4686375890496594,D,Democrat,Virginia,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,9,9,VA-9,Morgan Griffith,R,The Downballot presidential CD results,112209,291608,407182,0.27557455879680337,0.7161613234376765,-0.4405867646408731,114162.82024437393,282093.02914919535,401051.4015473478,-0.4187249022367417,403817,-0.44425816644668253,R,Trump,109570,290645,400963,R,H. MORGAN GRIFFITH,290645,400215,-0.45244431118273926,-0.45160027234433103,R,Republican,Virginia,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,10,10,VA-10,Suhas Subramanyam,D,The Downballot presidential CD results,221123,186190,417946,0.5290707411962311,0.445488173113273,0.08358256808295811,238976.07163306663,164941.48466904092,410020.6438123756,0.18056307183865544,407313,0.08576451033971418,D,Harris,215131,196343,413012,D,SUHAS SUBRAMANYAM,215131,411474,0.04566023612670545,0.04549020367446951,D,Democrat,Virginia,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VA,11,11,VA-11,James Walkinshaw,D,The Downballot presidential CD results,273439,130784,416054,0.6572199762530825,0.3143438111399001,0.34287616511318236,295688.0977269135,121172.18620888611,422707.1446868082,0.4128529969544981,404223,0.3529116354091677,D,Harris,273529,134802,410186,D,GERALD E. CONNOLLY,273529,408331,0.3397415332169245,0.33820510695148054,D,Democrat,Virginia,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
VT,0,AL,VT-AL,Becca Balint,D,The Downballot presidential CD results,235791,119395,366389,0.6435537093089585,0.3258694993572405,0.317684209951718,242820,112704,365486,0.3560081644714161,355186,0.3277043577168019,D,Harris,218398,0,372885,D,BECCA BALINT,218398,218398,1,0.5856980034058759,D,Democrat,VT,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,1,1,WA-1,Suzan DelBene,D,The Downballot presidential CD results,232691,126084,371555,0.6262625990768527,0.33934141647939065,0.286921182597462,250877.48280318698,130740.42831214394,392183.10365901364,0.3063289911528087,358775,0.2971416626019093,D,Harris,227213,132538,360658,D,SUZAN K. DELBENE,227213,359751,0.26316813573833014,0.26250630791497764,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,2,2,WA-2,Rick Larsen,D,The Downballot presidential CD results,254400,154441,422346,0.6023497322100837,0.36567411553560353,0.23667561667448017,263072.90861265076,162797.95670387795,437402.718491665,0.22925086578007542,408841,0.24449358063403623,D,Harris,263750,148167,413220,D,RICK LARSEN,263750,411917,0.28059779033154736,0.2797129858186922,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,3,3,WA-3,Marie Gluesenkamp Perez,D,The Downballot presidential CD results,197986,211907,421693,0.4695026950886071,0.5025148627081787,-0.0330121676195716,196217.85659864047,213901.79123902987,420816.69106573565,-0.042022892665222245,409893,-0.03396252192645398,R,Trump,215177,199054,415904,D,MARIE GLUESENKAMP PEREZ,215177,414231,0.03892272669114576,0.03876615757482496,D,Democrat,Washington,FALSE,TRUE,Dem won Trump-won district,TRUE,TRUE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,4,4,WA-4,Dan Newhouse,R,The Downballot presidential CD results,119032,183219,310462,0.3834027996985138,0.5901495191037872,-0.2067467194052734,130107.45907557794,184862.5164608457,323034.30817876256,-0.16950229743079526,302251,-0.21236323453024142,R,Trump,0,289652,295052,R,DAN NEWHOUSE,153477,289652,-1,-0.9816981413445766,R,Republican,Washington,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,5,5,WA-5,Michael Baumgartner,R,The Downballot presidential CD results,173909,217375,402950,0.43158952723662986,0.5394589899491252,-0.10786946271249537,180837.59647997763,222224.08423359875,415270.0772379041,-0.09966161787744515,391284,-0.11108555422659756,R,Trump,156074,240619,397286,R,MICHAEL BAUMGARTNER,240619,396693,-0.21312450686046894,-0.21280639136541435,R,Republican,Washington,FALSE,TRUE,GOP won Trump-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,6,6,WA-6,Emily Randall,D,The Downballot presidential CD results,251826,168264,433649,0.5807138953393182,0.3880188816300741,0.19269501370924408,253641.14426847862,177177.97337246296,444191.2988446184,0.17214018170752837,420090,0.1989145183175034,D,Harris,239687,182182,422622,D,EMILY RANDALL,239687,421869,0.13631008678049347,0.13606721845999498,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,7,7,WA-7,Pramila Jayapal,D,The Downballot presidential CD results,373392,47188,434984,0.8584039872730951,0.10848215106762547,0.7499218362054696,395386.0501261939,51351.45412549744,455643.78674171894,0.7550516566040919,420580,0.7756051167435446,D,Harris,352286,66220,419819,D,PRAMILA JAYAPAL,352286,418506,0.6835409767124008,0.6814031761306658,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,8,8,WA-8,Kim Schrier,D,The Downballot presidential CD results,218294,193710,425522,0.5130028529664741,0.45522910683818935,0.05777374612828473,226803.53702477884,197508.1571007655,435842.64348299993,0.06721549706541285,412004,0.05966932359880001,D,Harris,224607,190675,416277,D,KIM SCHRIER,224607,415282,0.08170833313266648,0.08151303098657865,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,9,9,WA-9,Adam Smith,D,The Downballot presidential CD results,219426,88121,318654,0.6886026850439662,0.27654132695651085,0.4120613580874553,255761.8549985449,94176.57820832795,357483.66485328216,0.4520074416729909,307547,0.4269428737721389,D,Harris,273381,0,279298,D,ADAM SMITH,182780,273381,1,0.9788147426762812,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
WA,10,10,WA-10,Marilyn Strickland,D,The Downballot presidential CD results,204893,140614,357020,0.5738978208503726,0.39385468601198814,0.1800431348383844,216906.11001197,149910.06024344996,378510.7074442997,0.1769990873465025,345507,0.186042540382684,D,Harris,203732,143492,348044,D,MARILYN STRICKLAND,203732,347224,0.17349031172960394,0.17308156439990346,D,Democrat,Washington,FALSE,TRUE,Dem won Harris-won district,FALSE,FALSE,FALSE,MIT Election Data and Science Lab House returns 1976-2024,The Downballot presidential CD results
